CONCESIONARIO|CODINTERNO|IDLOCALID|DIRECCION|CAPACIDAD|APROVECHAB|SERIAL|FECVIGDES|FECHAINSTA|LONGITUD|LATITUD|NOVUBICACI|FECHANOVED
Ciudad LÌmpia (ASE03)|24-0783|8|KR 70B No 7D 58|2400|N||2025-11-01 00:00:00||-74.13096396599997|4.633778259000053|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0632|8|KR 69F No 6A 31|2400|N||2025-11-01 00:00:00||-74.13034689099999|4.6306919750000475|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0786|8|KR 70B No 7C 02|2400|N||2025-11-01 00:00:00||-74.13147147299998|4.633197832000064|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0679|8|KR 71 No 7A 06|2400|N||2025-11-01 00:00:00||-74.13266833199998|4.632445545000053|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0684|8|TV 71B No 7B 04|2400|N||2025-11-01 00:00:00||-74.13306951799996|4.63348615700005|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0714|8|KR 70B No 6C 12|2400|N||2025-11-01 00:00:00||-74.13166687299997|4.63138397900002|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0785|8|KR 71 No 6C 21|2400|N||2025-11-01 00:00:00||-74.13274630199999|4.631658531000028|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0959|8|KR 69 CON CL 9C BIS ESQUINA|2400|N||2025-11-01 00:00:00||-74.12645996699996|4.634477459000038|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0937|8|KR 69D CON CL 9 ESQUINA|2400|N||2025-11-01 00:00:00||-74.12884108899993|4.634525125000039|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0671|8|KR 69B No 9 20|2400|N||2025-11-01 00:00:00||-74.12809549099995|4.633909700000061|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0939|8|KR 69 No 9A 05|2400|N||2025-11-01 00:00:00||-74.12678021299996|4.633550070000069|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0589|8|KR 68DBIS No 9B 47|2400|N||2025-11-01 00:00:00||-74.12850403899995|4.6357495260000405|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0810|8|KR 69C No 7A 40|2400|N||2025-11-01 00:00:00||-74.12881170699995|4.632844712000065|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0832|8|KR 69B No 8A 09|2400|N||2025-11-01 00:00:00||-74.12846694899997|4.633467906000021|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0710|8|TV 70 No 9A 51|2400|N||2025-11-01 00:00:00||-74.12957960199998|4.635465209000074|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0846|8|KR 70 No 8A 37|2400|N||2025-11-01 00:00:00||-74.13005394499999|4.634807949000049|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0859|8|KR 69 No 6A 97|2400|N||2025-11-01 00:00:00||-74.12776128299998|4.631177424000043|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0857|8|KR 69 No 6A 15|2400|N||2025-11-01 00:00:00||-74.12806919599996|4.630158714000061|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0701|8|KR 71 No 6B 37|2400|N||2025-11-01 00:00:00||-74.13279269499998|4.631355537000047|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0888|8|CL 7B No 69D 07|2400|N||2025-11-01 00:00:00||-74.12967014099996|4.632507709000038|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0828|8|KR 69C CON CL 6C ESQUINA|2400|N||2025-11-01 00:00:00||-74.12930303899998|4.631195199000047|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0713|8|TV 71B No 9D 01|2400|N||2025-11-01 00:00:00||-74.12927041699999|4.636740780000025|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0683|8|KR 70 No 7C 07|2400|N||2025-11-01 00:00:00||-74.13043072999994|4.63330065100007|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0565|8|KR 69C CON CL 6A|2400|N||2025-11-01 00:00:00||-74.12937833299998|4.630156068000076|UC|2024-02-26
Ciudad LÌmpia (ASE03)|24-0871|8|KR 71 No 7D 18|2400|N||2025-11-01 00:00:00||-74.13134436499996|4.634030022000047|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0711|8|KR 69F No 7A 06|2400|N||2025-11-01 00:00:00||-74.13017161999994|4.632137324000041|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0704|8|KR 69A No 6C 13|2400|N||2025-11-01 00:00:00||-74.12843033399997|4.631137848000037|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0682|8|TV 71B No 8A 06|2400|N||2025-11-01 00:00:00||-74.13088055799994|4.635340968000037|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0873|8|CL 9D No 69B 80|2400|N||2025-11-01 00:00:00||-74.12760119199999|4.635816115000068|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0827|8|CL 6A No 69F 02|2400|N||2025-11-01 00:00:00||-74.13033103899994|4.630400992000034|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0858|8|CL 7B No 70 45|2400|N||2025-11-01 00:00:00||-74.13100666999998|4.63261742800006|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0817|8|CL 9 No 69 06|2400|N||2025-11-01 00:00:00||-74.12719192499998|4.633225289000052|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0657|8|TV 71B No 9A 04|2400|N||2025-11-01 00:00:00||-74.13019959399998|4.63584856500006|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0703|8|CL 9A No 69D 10|2400|N||2025-11-01 00:00:00||-74.12874907799994|4.634865152000032|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0236|8|CL 8 CON KR 69F ESQUINA|2400|N||2025-11-01 00:00:00||-74.12991517999995|4.633309040000029|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0960|8|KR 569 CON CL 9B ESQUINA|2400|N||2025-11-01 00:00:00||-74.12664548099997|4.633941733000029|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0702|8|CL 8 No 69D 18|2400|N||2025-11-01 00:00:00||-74.12985027599996|4.63329370200006|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0938|8|KR 68G No 9C 97|2400|N||2025-11-01 00:00:00||-74.12471298999998|4.635559665000073|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0848|8|KR 70 No 9 19|2400|N||2025-11-01 00:00:00||-74.12981111899995|4.635195244000045|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0788|8|KR 69C No 6B 11|2400|N||2025-11-01 00:00:00||-74.12934941899994|4.630744831000072|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0940|8|KR 68G No 9C 97|2400|N||2025-11-01 00:00:00||-74.12468680799998|4.635629130000041|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0673|8|CL 8 SUR No 70 61|2400|N||2025-11-01 00:00:00||-74.13270999999997|4.617730000000051|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0637|8|CL 22 SUR No 69 30|2400|N||2025-11-01 00:00:00||-74.13163517799995|4.614421446000051|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0727|8|CL 38 SUR No 72R 16|2400|N||2025-11-01 00:00:00||-74.14714999999995|4.616520000000037|UC|2020-09-12
Ciudad LÌmpia (ASE03)|24-0994|8|AC 26 Sur # 69B - 8|2400|N||2025-11-01 00:00:00||-74.13541133399997|4.614313920000029|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0992|8|CLL 9B SUR # 68 62C|2400|N||2025-11-01 00:00:00||-74.12765338999998|4.61570834500003|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0640|8|CLL 8 SUR # 70 - 61 FRENTE AL ARA|2400|N||2025-11-01 00:00:00||-74.13223482799998|4.617809843000032|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0440|8|KR 69B # 25 - 4 Sur|2400|N||2025-11-01 00:00:00||-74.13512339999994|4.614179682000042|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0495|8|KR 69B No 22 83 SUR|2400|N||2025-11-01 00:00:00||-74.13280156499997|4.615443198000037|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0531|8|CLL 9B SUR # 688 62|2400|N||2025-11-01 00:00:00||-74.12766269899998|4.615755093000075|UC|2024-08-23
Ciudad LÌmpia (ASE03)|24-0908|8|Kr 69A 17 SUR Esquina|2400|N||2025-11-01 00:00:00||-74.12918733999999|4.616870376000065|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0449|8|KR 70 CON CL 22 SUR ESQUINA|2400|N||2025-11-01 00:00:00||-74.13280456299998|4.617165386000067|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0025|8|KR 69 # 17-04 SUR|2400|N||2025-11-01 00:00:00||-74.12831848499997|4.615603940000028|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0367|8|CL 8 SUR No 69D 05|2400|N||2025-11-01 00:00:00||-74.13140805199998|4.617837370000075|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0265|8|KR 69BIS CON CL 17 SUR ESQUINA|2400|N||2025-11-01 00:00:00||-74.12883243799996|4.616011363000041|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0643|8|KR 69B # 25 - 11 Sur|2400|N||2025-11-01 00:00:00||-74.13492406699999|4.614252038000075|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0700|8|KR 69C No 25 30 SUR|2400|N||2025-11-01 00:00:00||-74.13570444399994|4.6147216100000605|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0309|8|KR 69A No 20 SUR 15|2400|N||2025-11-01 00:00:00||-74.13082615699994|4.615829741000027|UC|2020-09-11
Ciudad LÌmpia (ASE03)|24-0444|8|CLL 8 SUR # 70 - 61 FRENTE AL ARA|2400|N||2025-11-01 00:00:00||-74.13215078899998|4.617816806000064|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-1025|8|CL 8 SUR No 69D 23|2400|N||2025-11-01 00:00:00||-74.13163481399994|4.617825779000043|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0130|8|KR 70B CON AV 1ERO DE MAYO|2400|N||2025-11-01 00:00:00||-74.13657302599995|4.615717124000071|UC|2022-07-08
Ciudad LÌmpia (ASE03)|24-0340|8|KR 69 # 17-04 SUR|2400|N||2025-11-01 00:00:00||-74.12849259499995|4.6155597430000626|UC|2021-05-28
Ciudad LÌmpia (ASE03)|24-0596|8|KR 69C No 25 30 SUR|2400|N||2025-11-01 00:00:00||-74.13564595999998|4.61475314300003|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0307|8|KR 69B No 18 08 SUR|2400|N||2025-11-01 00:00:00||-74.13003130399994|4.617003111000031|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0248|8|KR 69B # 21 - 14 Sur|2400|N||2025-11-01 00:00:00||-74.13142312099995|4.616141764000076|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0247|8|KR 69B No 18 08 SUR|2400|N||2025-11-01 00:00:00||-74.12998388799997|4.617032593000033|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0497|8|CL 22 SUR No 69 86|2400|N||2025-11-01 00:00:00||-74.13187404499996|4.615018072000055|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0996|8|KR 69C No 25 30 SUR|2400|N||2025-11-01 00:00:00||-74.13574648999997|4.614699089000055|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0567|8|KR 69B # 21 - 14 Sur|2400|N||2025-11-01 00:00:00||-74.13131215999994|4.616198448000034|UC|2021-05-25
Ciudad LÌmpia (ASE03)|24-0288|8|KR 70 No 21 65 SUR|2400|N||2025-11-01 00:00:00||-74.13273545699997|4.617226859000027|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0490|8|KR 69B No 18 08 SUR|2400|N||2025-11-01 00:00:00||-74.12996261099994|4.617042742000024|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0986|8|CL 52 SUR CON KR 80I  ESQUINA|2400|N||2025-11-01 00:00:00||-74.17405342599994|4.618522305000056|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0779|8|KR 72C No 8D 53|2400|N||2025-11-01 00:00:00||-74.13780981199994|4.639732236000043|UC|2018-12-07
Ciudad LÌmpia (ASE03)|24-0834|9|KR 96G CON CL 18 ESQUINA|2400|N||2025-11-01 00:00:00||-74.14145757799997|4.670253703000071|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0968|8|DG 37 SUR No 73 02|2400|N||2025-11-01 00:00:00||-74.14660126899997|4.617571901000076|UC|2020-09-12
Ciudad LÌmpia (ASE03)|24-0744|8|DG 33A SUR No 90A 03|2400|N||2025-11-01 00:00:00||-74.16601254899996|4.64369767900007|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0053|8|KR 93B CON CL 34 SUR|2400|N||2025-11-01 00:00:00||-74.16843927999997|4.646504238000034|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-1007|8|KR 91C 34BIS SUR ESQUINA|2400|N||2025-11-01 00:00:00||-74.16756966599996|4.64467656000005|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0357|8|CL 34A SUR No 91 17|2400|N||2025-11-01 00:00:00||-74.16757158799999|4.643948644000034|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0724|8|KR 93B CON CL 33 SUR|2400|N||2025-11-01 00:00:00||-74.16801269599995|4.646864838000056|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0119|8|KR 90A CON CL 26 SUR ESQUINA|2400|N||2025-11-01 00:00:00||-74.16542771599995|4.6441986940000675|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0373|8|KR 90A CON CL 26 SUR ESQUINA|2400|N||2025-11-01 00:00:00||-74.16530788599994|4.644271902000071|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0500|8|KR 89C CON CL 26 SUR|2400|N||2025-11-01 00:00:00||-74.16441534299997|4.64291113400003|UC|2021-08-13
Ciudad LÌmpia (ASE03)|24-0499|8|KR 91 CON CL 33 SUR|2400|N||2025-11-01 00:00:00||-74.16698834999994|4.6454752640000265|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0872|8|KR 69C No 7 13|2400|N||2025-11-01 00:00:00||-74.12925940199995|4.631705177000072|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0784|8|KR 69C CON CL 7B ESQUINA|2400|N||2025-11-01 00:00:00||-74.12903319699996|4.632495501000051|UC|2019-02-19
Ciudad LÌmpia (ASE03)|24-0108|8|AV 1ERO DE MAYO CON CL 49A SUR|2400|N||2025-11-01 00:00:00||-74.16738078999998|4.61385212600004|UC|2023-11-06
Ciudad LÌmpia (ASE03)|24-0511|8|KR 82B CON CL 52 SUR ESQUINA|2400|N||2025-11-01 00:00:00||-74.17683495099999|4.6225196890000575|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0605|8|AK 80 No 8D 37|2400|N||2025-11-01 00:00:00||-74.14363515899998|4.6436500610000735|UC|2018-12-07
Ciudad LÌmpia (ASE03)|24-0521|8|CL 9 No 79 57|2400|N||2025-11-01 00:00:00||-74.14210982999998|4.643092482000043|UC|2018-12-07
Ciudad LÌmpia (ASE03)|24-0446|8|CL 8B No 79 74|2400|N||2025-11-01 00:00:00||-74.14344426899999|4.641780869000058|UC|2018-12-07
Ciudad LÌmpia (ASE03)|24-0094|9|KR 98J 22L Esquina|2400|N||2025-11-01 00:00:00||-74.13655242799996|4.6763180610000745|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0414|9|CL 23H CON KR 96GBIS ESQUINA|2400|N||2025-11-01 00:00:00||-74.13311337999994|4.677701174000049|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0689|8|KR 93B CON CL 32 SUR|2400|N||2025-11-01 00:00:00||-74.16778165199997|4.647061988000075|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0776|8|CL 34A SUR No 90 05|2400|N||2025-11-01 00:00:00||-74.16657538199996|4.642573969000068|UC|2020-09-11
Ciudad LÌmpia (ASE03)|24-0209|8|KR 89C No 37A 01 SUR|2400|N||2025-11-01 00:00:00||-74.16713442199995|4.640769857000066|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0365|8|KR 69BISA CON CL 17 SUR ESQUINA|2400|N||2025-11-01 00:00:00||-74.12908713099995|4.616462282000043|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0301|8|KR 69B # 25 - 11 Sur|2400|N||2025-11-01 00:00:00||-74.13501508899998|4.614227129000028|UC|2020-09-11
Ciudad LÌmpia (ASE03)|24-0256|8|KR 69 # 17-04 SUR|2400|N||2025-11-01 00:00:00||-74.12855889099995|4.615556237000021|UC|2020-09-09
Ciudad LÌmpia (ASE03)|24-0883|8|CL 56A SUR CON KR 78HBIS|2400|N||2025-11-01 00:00:00||-74.17187349499994|4.609585665000054|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0708|8|CL 57A SUR CON KR 79CBIS|2400|N||2025-11-01 00:00:00||-74.17551961899994|4.61197170600002|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0936|8|TV 78H CON CL 48A SUR (AV PRIMERO DE MAYO)|2400|N||2025-11-01 00:00:00||-74.16659929699995|4.613975561000075|UC|2025-02-01
Ciudad LÌmpia (ASE03)|24-0219|8|KR 78 CON CL 55 SUR|2400|N||2025-11-01 00:00:00||-74.17468388699996|4.6220488520000345|UC|2025-10-24
Ciudad LÌmpia (ASE03)|24-0775|8|CL 57A SUR No 78H 28|2400|N||2025-11-01 00:00:00||-74.17294448199993|4.608981544000073|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0935|8|KR 79CBIS CON CL 57CBIS SUR (PARQUE)|2400|N||2025-11-01 00:00:00||-74.17575714099996|4.611468496000043|UC|2021-01-15
Ciudad LÌmpia (ASE03)|24-0826|8|CL 57A SUR CON KR 79|2400|N||2025-11-01 00:00:00||-74.17455131999998|4.610966963000067|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0932|8|KR 78 No 57G 04 SUR|2400|N||2025-11-01 00:00:00||-74.17377211699994|4.6064169110000535|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0972|8|KR 79 CON CL 54B SUR|2400|N||2025-11-01 00:00:00||-74.17234065799994|4.612596789000065|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0921|8|KR 78I CON CL 35 SUR|2400|N||2025-11-01 00:00:00||-74.15145923499995|4.62464376500003|UC|2024-04-24
Ciudad LÌmpia (ASE03)|24-0581|8|DG 55A SUR CON KR 79D ESQUINA|2400|N||2025-11-01 00:00:00||-74.17463965799993|4.613249722000035|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0655|8|CL 57A SUR CON KR 79D ESQUINA|2400|N||2025-11-01 00:00:00||-74.17568343399995|4.612161749000052|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0652|8|CL 57A SUR CON KR 79D ESQUINA|2400|N||2025-11-01 00:00:00||-74.17556729099994|4.612032129000056|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0922|8|DG 55A SUR CON KR 79F ESQUINA|2400|N||2025-11-01 00:00:00||-74.17495190499994|4.613267115000042|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0580|8|KR 79CBIS CON CL 57CBIS SUR (PARQUE)|2400|N||2025-11-01 00:00:00||-74.17586498299994|4.611384782000073|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0931|8|DG 53B SUR CON KR 78NBISB|2400|N||2025-11-01 00:00:00||-74.17182525699997|4.61274299400003|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0898|8|DG 55A SUR CON KR 79D ESQUINA|2400|N||2025-11-01 00:00:00||-74.17446922699997|4.61323197300004|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0841|8|KR 78M No 56C 28 SUR|2400|N||2025-11-01 00:00:00||-74.17357156899999|4.610017400000061|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0587|8|AK 80 CON CL 48 SUR ESQUINA|2400|N||2025-11-01 00:00:00||-74.16933619199995|4.6182425190000345|UC|2022-03-10
Ciudad LÌmpia (ASE03)|24-0591|8|CL 57A SUR No 78J 02|2400|N||2025-11-01 00:00:00||-74.17312573699996|4.6092886130000466|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0970|8|KR 79 CON CL 55A SUR ESQUINA|2400|N||2025-11-01 00:00:00||-74.17305193799996|4.612138997000045|UC|2018-12-06
Ciudad LÌmpia (ASE03)|24-0659|8|KR 91BIS No 33 25 SUR|2400|N||2025-11-01 00:00:00||-74.16690595499995|4.644439428000055|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0480|8|KR 91BIS No 33 23 SUR|2400|N||2025-11-01 00:00:00||-74.16688325799998|4.644457885000065|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0334|8|PENDIENTE REPOSICION EN ESPERA DE LINEAMIENTOS PRUEBA PILOTO POR PARTE DE UAESP|2400|N||2025-11-01 00:00:00||-74.16447335099997|4.6076393680000365|RE|2023-03-31
Ciudad LÌmpia (ASE03)|24-0052|8|CL 51C SUR CON KR 81H|2400|N||2025-11-01 00:00:00||-74.17536455499999|4.621264661000055|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0477|8|KR 91C CON CL 37A SUR|2400|N||2025-11-01 00:00:00||-74.16938440899997|4.643408190000059|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0374|8|KR 93B CON CL 32BIS SUR|2400|N||2025-11-01 00:00:00||-74.16867169199998|4.646362435000071|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0346|8|CL 34A SUR No 91 31|2400|N||2025-11-01 00:00:00||-74.16773666999995|4.644132957000068|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0280|8|KR 91C CON CL 37 SUR|2400|N||2025-11-01 00:00:00||-74.16915794499994|4.643627962000039|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0146|8|CL 34A SUR CON KR89D|2400|N||2025-11-01 00:00:00||-74.16610199499996|4.642348764000076|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0128|8|KR 91C CON KR 35 SUR|2400|N||2025-11-01 00:00:00||-74.16832712499996|4.644278865000047|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0039|8|PENDIENTE REPOSICION EN ESPERA DE LINEAMIENTOS PRUEBA PILOTO POR PARTE DE UAESP|2400|N||2025-11-01 00:00:00||-74.16447335099997|4.6076393680000365|RE|2023-03-31
Ciudad LÌmpia (ASE03)|24-0359|8|KR 93B CON CL 33BIS SUR|2400|N||2025-11-01 00:00:00||-74.16823112799995|4.646700594000038|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0253|8|CL 34A SUR No 92B 21|2400|N||2025-11-01 00:00:00||-74.16882625699998|4.645107274000054|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0493|8|CL 34B SUR No 90A 02|2400|N||2025-11-01 00:00:00||-74.16659782299996|4.64297464200007|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0498|8|KR 91 CON CL 33 SUR|2400|N||2025-11-01 00:00:00||-74.16708038799999|4.6454142300000285|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0336|8|CL 37A SUR CON KR 90A ESQUINA|2400|N||2025-11-01 00:00:00||-74.16811522599994|4.64172835100004|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0345|8|DG 33A SUR No 90A 03|2400|N||2025-11-01 00:00:00||-74.16595408299997|4.643721302000074|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0494|8|CL 34A SUR CON KR89D|2400|N||2025-11-01 00:00:00||-74.16605918999994|4.6422814430000585|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0291|8|KR 91C No 34A 24 SUR|2400|N||2025-11-01 00:00:00||-74.16808439599998|4.644236978000038|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0719|8|KR 93B No 35 24 SUR|2400|N||2025-11-01 00:00:00||-74.16973956999993|4.645459663000054|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0375|8|KR 90A CON CL 34B SUR|2400|N||2025-11-01 00:00:00||-74.16714132899995|4.642794726000034|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0292|8|KR 91C CON CL 36 SUR|2400|N||2025-11-01 00:00:00||-74.16892422299998|4.64382878400005|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0252|8|KR 89C CON CL 26 SUR|2400|N||2025-11-01 00:00:00||-74.16435455099997|4.642966879000028|UC|2021-08-13
Ciudad LÌmpia (ASE03)|24-0335|8|KR 90A No 36 13 SUR|2400|N||2025-11-01 00:00:00||-74.16794770199994|4.642157894000036|UC|2019-01-16
Ciudad LÌmpia (ASE03)|24-0068|8|KR 91C 34BIS SUR ESQUINA|2400|N||2025-11-01 00:00:00||-74.16751138399997|4.644727825000075|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0778|8|KR 91 CON CL 33 SUR|2400|N||2025-11-01 00:00:00||-74.16715282999996|4.645352968000054|UC|2020-09-11
Ciudad LÌmpia (ASE03)|24-0865|8|KR 77V BIS A CON CL 54A SUR|2400|N||2025-11-01 00:00:00||-74.16942514999994|4.6098867670000345|UC|2025-04-22
Ciudad LÌmpia (ASE03)|24-0919|8|PENDIENTE REPOSICION EN ESPERA DE LINEAMIENTOS PRUEBA PILOTO POR PARTE DE UAESP|2400|N||2025-11-01 00:00:00||-74.16447335099997|4.6076393680000365|RE|2022-12-31
Ciudad LÌmpia (ASE03)|24-0906|8|CL 54 SUR CON KR 81GBIS ESQUINA|2400|N||2025-11-01 00:00:00||-74.17682422799999|4.620091197000022|UC|2021-05-28
Ciudad LÌmpia (ASE03)|24-0837|8|KR 82B CON CL 52 SUR ESQUINA|2400|N||2025-11-01 00:00:00||-74.17688622699995|4.622492777000048|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0595|8|CLL 58C SUR CON CRA 78L|2400|N||2025-11-01 00:00:00||-74.17668673599997|4.60755729400006|UC|2021-05-28
Ciudad LÌmpia (ASE03)|24-0900|8|KR 81I No CL 51D 24 SUR|2400|N||2025-11-01 00:00:00||-74.17612108199995|4.621319612000036|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0723|8|PENDIENTE REPOSICION EN ESPERA DE LINEAMIENTOS PRUEBA PILOTO POR PARTE DE UAESP|2400|N||2025-11-01 00:00:00||-74.16447335099997|4.6076393680000365|RE|2022-11-30
Ciudad LÌmpia (ASE03)|24-0695|8|KR 81I No CL 51D 24 SUR|2400|N||2025-11-01 00:00:00||-74.17609578699995|4.62133697400003|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0732|8|KR 82B CON CL 52 SUR ESQUINA|2400|N||2025-11-01 00:00:00||-74.17681584699994|4.622542213000031|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0431|9|AK 116 No 17 90|2400|N||2025-11-01 00:00:00||-74.15461026899999|4.683974283000055|UC|2025-03-03
Ciudad LÌmpia (ASE03)|24-0915|8|PENDIENTE REPOSICION EN ESPERA DE LINEAMIENTOS PRUEBA PILOTO POR PARTE DE UAESP|2400|N||2025-11-01 00:00:00||-74.16447335099997|4.6076393680000365|RE|2022-11-30
Ciudad LÌmpia (ASE03)|24-1002|8|CL 51 SUR No 81G 35|2400|N||2025-11-01 00:00:00||-74.17462542899995|4.621970496000074|UC|2021-05-25
